Epoch 27, Client 19, Round 0, Train Loss: 0.17470097541809082
Epoch 27, Client 19, Round 0, Test accuracy: 0.8339666764104063
Epoch 27, Client 19, Round 0, Test loss: 1583.7920141220093
Epoch 27, Client 19, Round 1, Train Loss: 0.08148088306188583
Epoch 27, Client 19, Round 1, Test accuracy: 0.8371821104940076
Epoch 27, Client 19, Round 1, Test loss: 1542.6818523406982
Epoch 27, Client 19, Round 2, Train Loss: 0.08606754243373871
Epoch 27, Client 19, Round 2, Test accuracy: 0.8316281788950599
Epoch 27, Client 19, Round 2, Test loss: 1585.5932664871216
Epoch 27, Client 19, Round 3, Train Loss: 0.07435351610183716
Epoch 27, Client 19, Round 3, Test accuracy: 0.830751242326805
Epoch 27, Client 19, Round 3, Test loss: 1637.1790771484375
Epoch 27, Client 19, Round 4, Train Loss: 0.0657806247472763
Epoch 27, Client 19, Round 4, Test accuracy: 0.8234434375913475
Epoch 27, Client 19, Round 4, Test loss: 1715.0579051971436
Epoch 27, Client 19, Round 5, Train Loss: 0.06138860061764717
Epoch 27, Client 19, Round 5, Test accuracy: 0.8173048816135633
Epoch 27, Client 19, Round 5, Test loss: 1742.8939037322998
Epoch 27, Client 19, Round 6, Train Loss: 0.051417578011751175
Epoch 27, Client 19, Round 6, Test accuracy: 0.8137971353405437
Epoch 27, Client 19, Round 6, Test loss: 1805.7529983520508
Epoch 27, Client 19, Round 7, Train Loss: 0.045390866696834564
Epoch 27, Client 19, Round 7, Test accuracy: 0.8094124524992692
Epoch 27, Client 19, Round 7, Test loss: 1825.864881515503
Epoch 27, Client 19, Round 8, Train Loss: 0.042236216366291046
Epoch 27, Client 19, Round 8, Test accuracy: 0.8059047062262497
Epoch 27, Client 19, Round 8, Test loss: 1883.0686554908752
Epoch 27, Client 19, Round 9, Train Loss: 0.03772473707795143
Epoch 27, Client 19, Round 9, Test accuracy: 0.8059047062262497
Epoch 27, Client 19, Round 9, Test loss: 1906.1658506393433
Epoch 27, Client 19, Round 10, Train Loss: 0.03370441123843193
Epoch 27, Client 19, Round 10, Test accuracy: 0.8044431452791582
Epoch 27, Client 19, Round 10, Test loss: 1936.7995028495789
Epoch 27, Client 19, Round 11, Train Loss: 0.03093649633228779
Epoch 27, Client 19, Round 11, Test accuracy: 0.8021046477638117
Epoch 27, Client 19, Round 11, Test loss: 1956.1659655570984
Epoch 27, Client 19, Round 12, Train Loss: 0.02943749912083149
Epoch 27, Client 19, Round 12, Test accuracy: 0.7983045893013738
Epoch 27, Client 19, Round 12, Test loss: 2001.1389050483704
Epoch 27, Client 19, Round 13, Train Loss: 0.028040196746587753
Epoch 27, Client 19, Round 13, Test accuracy: 0.8009353990061385
Epoch 27, Client 19, Round 13, Test loss: 1992.069769859314
Epoch 27, Client 19, Round 14, Train Loss: 0.025291061028838158
Epoch 27, Client 19, Round 14, Test accuracy: 0.7980122771119555
Epoch 27, Client 19, Round 14, Test loss: 2050.7729659080505
Epoch 27, Client 19, Round 15, Train Loss: 0.02350618503987789
Epoch 27, Client 19, Round 15, Test accuracy: 0.7965507161648641
Epoch 27, Client 19, Round 15, Test loss: 2091.9363498687744
Epoch 27, Client 19, Round 16, Train Loss: 0.023832939565181732
Epoch 27, Client 19, Round 16, Test accuracy: 0.7985969014907922
Epoch 27, Client 19, Round 16, Test loss: 2097.1187601089478
Epoch 27, Client 19, Round 17, Train Loss: 0.019455529749393463
Epoch 27, Client 19, Round 17, Test accuracy: 0.7933352820812628
Epoch 27, Client 19, Round 17, Test loss: 2158.91269159317
Epoch 27, Client 19, Round 18, Train Loss: 0.021672837436199188
Epoch 27, Client 19, Round 18, Test accuracy: 0.7942122186495176
