Epoch 0, Client 2, Round 0, Train Loss: 2.148240566253662
Epoch 0, Client 2, Round 0, Test accuracy: 0.21514177141186788
Epoch 0, Client 2, Round 0, Test loss: 6967.412136077881
Epoch 0, Client 2, Round 1, Train Loss: 2.243337869644165
Epoch 0, Client 2, Round 1, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 1, Test loss: 6900.44344329834
Epoch 0, Client 2, Round 2, Train Loss: 2.298518657684326
Epoch 0, Client 2, Round 2, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 2, Test loss: 6848.209018707275
Epoch 0, Client 2, Round 3, Train Loss: 2.3471405506134033
Epoch 0, Client 2, Round 3, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 3, Test loss: 6811.044231414795
Epoch 0, Client 2, Round 4, Train Loss: 2.3887922763824463
Epoch 0, Client 2, Round 4, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 4, Test loss: 6784.182804107666
Epoch 0, Client 2, Round 5, Train Loss: 2.420776605606079
Epoch 0, Client 2, Round 5, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 5, Test loss: 6762.939559936523
Epoch 0, Client 2, Round 6, Train Loss: 2.443136692047119
Epoch 0, Client 2, Round 6, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 6, Test loss: 6748.886600494385
Epoch 0, Client 2, Round 7, Train Loss: 2.454180955886841
Epoch 0, Client 2, Round 7, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 7, Test loss: 6731.204441070557
Epoch 0, Client 2, Round 8, Train Loss: 2.459364175796509
Epoch 0, Client 2, Round 8, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 8, Test loss: 6719.225437164307
Epoch 0, Client 2, Round 9, Train Loss: 2.4606025218963623
Epoch 0, Client 2, Round 9, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 9, Test loss: 6697.8103675842285
Epoch 0, Client 2, Round 10, Train Loss: 2.4534335136413574
Epoch 0, Client 2, Round 10, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 10, Test loss: 6677.106479644775
Epoch 0, Client 2, Round 11, Train Loss: 2.447387218475342
Epoch 0, Client 2, Round 11, Test accuracy: 0.19467991815258695
Epoch 0, Client 2, Round 11, Test loss: 6652.861232757568
Epoch 0, Client 2, Round 12, Train Loss: 2.441232919692993
Epoch 0, Client 2, Round 12, Test accuracy: 0.19584916691026016
Epoch 0, Client 2, Round 12, Test loss: 6627.661098480225
Epoch 0, Client 2, Round 13, Train Loss: 2.4299187660217285
Epoch 0, Client 2, Round 13, Test accuracy: 0.19906460099386145
Epoch 0, Client 2, Round 13, Test loss: 6595.841369628906
Epoch 0, Client 2, Round 14, Train Loss: 2.4176957607269287
Epoch 0, Client 2, Round 14, Test accuracy: 0.21835720549546916
Epoch 0, Client 2, Round 14, Test loss: 6562.187950134277
Epoch 0, Client 2, Round 15, Train Loss: 2.4050443172454834
Epoch 0, Client 2, Round 15, Test accuracy: 0.24817304881613564
Epoch 0, Client 2, Round 15, Test loss: 6516.368576049805
Epoch 0, Client 2, Round 16, Train Loss: 2.3867454528808594
Epoch 0, Client 2, Round 16, Test accuracy: 0.28938906752411575
Epoch 0, Client 2, Round 16, Test loss: 6475.941467285156
Epoch 0, Client 2, Round 17, Train Loss: 2.3729891777038574
Epoch 0, Client 2, Round 17, Test accuracy: 0.3116047939199065
Epoch 0, Client 2, Round 17, Test loss: 6434.180648803711
Epoch 0, Client 2, Round 18, Train Loss: 2.35571551322937
Epoch 0, Client 2, Round 18, Test accuracy: 0.3320666471791874
Epoch 0, Client 2, Round 18, Test loss: 6385.746631622314
Epoch 0, Client 2, Round 19, Train Loss: 2.3413195610046387
Epoch 0, Client 2, Round 19, Test accuracy: 0.3507746273019585
Epoch 0, Client 2, Round 19, Test loss: 6339.053070068359
Epoch 1, Client 2, Round 0, Train Loss: 2.3530075550079346
Epoch 1, Client 2, Round 0, Test accuracy: 0.34463607132417423
Epoch 1, Client 2, Round 0, Test loss: 6043.419494628906
Epoch 1, Client 2, Round 1, Train Loss: 2.1797332763671875
Epoch 1, Client 2, Round 1, Test accuracy: 0.36217480268927216
Epoch 1, Client 2, Round 1, Test loss: 5961.8740234375
Epoch 1, Client 2, Round 2, Train Loss: 2.1640536785125732
Epoch 1, Client 2, Round 2, Test accuracy: 0.4042677579655072
Epoch 1, Client 2, Round 2, Test loss: 5900.908912658691
Epoch 1, Client 2, Round 3, Train Loss: 2.1459579467773438
Epoch 1, Client 2, Round 3, Test accuracy: 0.4294066062554808
Epoch 1, Client 2, Round 3, Test loss: 5838.670989990234
Epoch 1, Client 2, Round 4, Train Loss: 2.1286447048187256
Epoch 1, Client 2, Round 4, Test accuracy: 0.4484068985676703
Epoch 1, Client 2, Round 4, Test loss: 5781.023212432861
Epoch 1, Client 2, Round 5, Train Loss: 2.110732316970825
Epoch 1, Client 2, Round 5, Test accuracy: 0.45980707395498394
Epoch 1, Client 2, Round 5, Test loss: 5725.03946685791
Epoch 1, Client 2, Round 6, Train Loss: 2.0918924808502197
Epoch 1, Client 2, Round 6, Test accuracy: 0.4659456299327682
Epoch 1, Client 2, Round 6, Test loss: 5675.041900634766
Epoch 1, Client 2, Round 7, Train Loss: 2.0769193172454834
Epoch 1, Client 2, Round 7, Test accuracy: 0.4688687518269512
Epoch 1, Client 2, Round 7, Test loss: 5624.469955444336
Epoch 1, Client 2, Round 8, Train Loss: 2.06282377243042
Epoch 1, Client 2, Round 8, Test accuracy: 0.47062262496346097
Epoch 1, Client 2, Round 8, Test loss: 5577.69983291626
Epoch 1, Client 2, Round 9, Train Loss: 2.0487935543060303
Epoch 1, Client 2, Round 9, Test accuracy: 0.47354574685764395
Epoch 1, Client 2, Round 9, Test loss: 5536.116195678711
Epoch 1, Client 2, Round 10, Train Loss: 2.035839319229126
Epoch 1, Client 2, Round 10, Test accuracy: 0.47529961999415377
Epoch 1, Client 2, Round 10, Test loss: 5492.231304168701
Epoch 1, Client 2, Round 11, Train Loss: 2.0267226696014404
Epoch 1, Client 2, Round 11, Test accuracy: 0.4799766150248465
Epoch 1, Client 2, Round 11, Test loss: 5456.134090423584
Epoch 1, Client 2, Round 12, Train Loss: 2.0173473358154297
Epoch 1, Client 2, Round 12, Test accuracy: 0.48173048816135633
Epoch 1, Client 2, Round 12, Test loss: 5419.490653991699
Epoch 1, Client 2, Round 13, Train Loss: 2.012273073196411
Epoch 1, Client 2, Round 13, Test accuracy: 0.4820228003507746
Epoch 1, Client 2, Round 13, Test loss: 5388.876377105713
Epoch 1, Client 2, Round 14, Train Loss: 2.002568006515503
Epoch 1, Client 2, Round 14, Test accuracy: 0.4840689856767027
Epoch 1, Client 2, Round 14, Test loss: 5356.482582092285
Epoch 1, Client 2, Round 15, Train Loss: 1.9951339960098267
Epoch 1, Client 2, Round 15, Test accuracy: 0.48640748319204913
Epoch 1, Client 2, Round 15, Test loss: 5325.960777282715
Epoch 1, Client 2, Round 16, Train Loss: 1.986944317817688
Epoch 1, Client 2, Round 16, Test accuracy: 0.4887459807073955
Epoch 1, Client 2, Round 16, Test loss: 5297.069766998291
Epoch 1, Client 2, Round 17, Train Loss: 1.9795494079589844
Epoch 1, Client 2, Round 17, Test accuracy: 0.4899152294650687
Epoch 1, Client 2, Round 17, Test loss: 5268.882591247559
Epoch 1, Client 2, Round 18, Train Loss: 1.9709854125976562
Epoch 1, Client 2, Round 18, Test accuracy: 0.4922537269804151
Epoch 1, Client 2, Round 18, Test loss: 5241.777496337891
Epoch 1, Client 2, Round 19, Train Loss: 1.9642151594161987
Epoch 1, Client 2, Round 19, Test accuracy: 0.49400760011692485
Epoch 1, Client 2, Round 19, Test loss: 5220.692108154297
Epoch 2, Client 2, Round 0, Train Loss: 2.08754825592041
Epoch 2, Client 2, Round 0, Test accuracy: 0.49868459514761765
Epoch 2, Client 2, Round 0, Test loss: 5059.012454986572
Epoch 2, Client 2, Round 1, Train Loss: 1.941850185394287
Epoch 2, Client 2, Round 1, Test accuracy: 0.5165156387021339
Epoch 2, Client 2, Round 1, Test loss: 5018.067226409912
Epoch 2, Client 2, Round 2, Train Loss: 1.9377566576004028
Epoch 2, Client 2, Round 2, Test accuracy: 0.5188541362174802
Epoch 2, Client 2, Round 2, Test loss: 5000.387840270996
Epoch 2, Client 2, Round 3, Train Loss: 1.9320878982543945
Epoch 2, Client 2, Round 3, Test accuracy: 0.5194387605963169
Epoch 2, Client 2, Round 3, Test loss: 4987.16597366333
Epoch 2, Client 2, Round 4, Train Loss: 1.9231483936309814
Epoch 2, Client 2, Round 4, Test accuracy: 0.5226541946799181
Epoch 2, Client 2, Round 4, Test loss: 4975.732776641846
Epoch 2, Client 2, Round 5, Train Loss: 1.9168342351913452
Epoch 2, Client 2, Round 5, Test accuracy: 0.5249926921952646
Epoch 2, Client 2, Round 5, Test loss: 4963.705551147461
Epoch 2, Client 2, Round 6, Train Loss: 1.9074443578720093
Epoch 2, Client 2, Round 6, Test accuracy: 0.5287927506577025
Epoch 2, Client 2, Round 6, Test loss: 4952.945049285889
Epoch 2, Client 2, Round 7, Train Loss: 1.89799165725708
Epoch 2, Client 2, Round 7, Test accuracy: 0.5317158725518855
Epoch 2, Client 2, Round 7, Test loss: 4942.447345733643
Epoch 2, Client 2, Round 8, Train Loss: 1.8926422595977783
Epoch 2, Client 2, Round 8, Test accuracy: 0.535223618824905
Epoch 2, Client 2, Round 8, Test loss: 4930.792369842529
Epoch 2, Client 2, Round 9, Train Loss: 1.885155439376831
Epoch 2, Client 2, Round 9, Test accuracy: 0.5378544285296697
Epoch 2, Client 2, Round 9, Test loss: 4921.568077087402
Epoch 2, Client 2, Round 10, Train Loss: 1.8768137693405151
Epoch 2, Client 2, Round 10, Test accuracy: 0.5434083601286174
Epoch 2, Client 2, Round 10, Test loss: 4910.344429016113
Epoch 2, Client 2, Round 11, Train Loss: 1.8685011863708496
Epoch 2, Client 2, Round 11, Test accuracy: 0.5472084185910553
Epoch 2, Client 2, Round 11, Test loss: 4901.483318328857
Epoch 2, Client 2, Round 12, Train Loss: 1.8606483936309814
Epoch 2, Client 2, Round 12, Test accuracy: 0.5521777258111663
Epoch 2, Client 2, Round 12, Test loss: 4891.362731933594
Epoch 2, Client 2, Round 13, Train Loss: 1.8491168022155762
Epoch 2, Client 2, Round 13, Test accuracy: 0.5533469745688395
Epoch 2, Client 2, Round 13, Test loss: 4882.1364822387695
Epoch 2, Client 2, Round 14, Train Loss: 1.8432492017745972
Epoch 2, Client 2, Round 14, Test accuracy: 0.557731657410114
Epoch 2, Client 2, Round 14, Test loss: 4873.986976623535
Epoch 2, Client 2, Round 15, Train Loss: 1.8321646451950073
Epoch 2, Client 2, Round 15, Test accuracy: 0.5591932183572055
Epoch 2, Client 2, Round 15, Test loss: 4865.562244415283
Epoch 2, Client 2, Round 16, Train Loss: 1.8220198154449463
Epoch 2, Client 2, Round 16, Test accuracy: 0.5594855305466238
Epoch 2, Client 2, Round 16, Test loss: 4858.747863769531
Epoch 2, Client 2, Round 17, Train Loss: 1.8148884773254395
Epoch 2, Client 2, Round 17, Test accuracy: 0.560654779304297
Epoch 2, Client 2, Round 17, Test loss: 4849.669830322266
Epoch 2, Client 2, Round 18, Train Loss: 1.8062993288040161
Epoch 2, Client 2, Round 18, Test accuracy: 0.5603624671148787
Epoch 2, Client 2, Round 18, Test loss: 4845.3855628967285
Epoch 2, Client 2, Round 19, Train Loss: 1.7980239391326904
Epoch 2, Client 2, Round 19, Test accuracy: 0.560654779304297
Epoch 2, Client 2, Round 19, Test loss: 4837.034973144531
Epoch 3, Client 2, Round 0, Train Loss: 1.929510235786438
Epoch 3, Client 2, Round 0, Test accuracy: 0.5422391113709442
Epoch 3, Client 2, Round 0, Test loss: 4772.940147399902
Epoch 3, Client 2, Round 1, Train Loss: 1.8310644626617432
Epoch 3, Client 2, Round 1, Test accuracy: 0.5583162817889507
Epoch 3, Client 2, Round 1, Test loss: 4722.284242630005
Epoch 3, Client 2, Round 2, Train Loss: 1.817294716835022
Epoch 3, Client 2, Round 2, Test accuracy: 0.5673779596609179
Epoch 3, Client 2, Round 2, Test loss: 4714.756597518921
Epoch 3, Client 2, Round 3, Train Loss: 1.8104511499404907
Epoch 3, Client 2, Round 3, Test accuracy: 0.5726395790704473
Epoch 3, Client 2, Round 3, Test loss: 4710.964597702026
Epoch 3, Client 2, Round 4, Train Loss: 1.798295259475708
Epoch 3, Client 2, Round 4, Test accuracy: 0.5726395790704473
Epoch 3, Client 2, Round 4, Test loss: 4710.001676559448
Epoch 3, Client 2, Round 5, Train Loss: 1.7879219055175781
Epoch 3, Client 2, Round 5, Test accuracy: 0.5705933937445191
Epoch 3, Client 2, Round 5, Test loss: 4709.844110488892
Epoch 3, Client 2, Round 6, Train Loss: 1.7779715061187744
Epoch 3, Client 2, Round 6, Test accuracy: 0.5708857059339374
Epoch 3, Client 2, Round 6, Test loss: 4708.025152206421
Epoch 3, Client 2, Round 7, Train Loss: 1.765030026435852
Epoch 3, Client 2, Round 7, Test accuracy: 0.5738088278281205
Epoch 3, Client 2, Round 7, Test loss: 4704.56928062439
Epoch 3, Client 2, Round 8, Train Loss: 1.7566550970077515
Epoch 3, Client 2, Round 8, Test accuracy: 0.580239695995323
Epoch 3, Client 2, Round 8, Test loss: 4704.333066940308
Epoch 3, Client 2, Round 9, Train Loss: 1.743595004081726
Epoch 3, Client 2, Round 9, Test accuracy: 0.5796550716164864
Epoch 3, Client 2, Round 9, Test loss: 4700.24186706543
