Epoch 0, Client 9, Round 0, Train Loss: 2.413788318634033
Epoch 0, Client 9, Round 0, Test accuracy: 0.07132417421806489
Epoch 0, Client 9, Round 0, Test loss: 7247.201919555664
Epoch 0, Client 9, Round 1, Train Loss: 2.6712868213653564
Epoch 0, Client 9, Round 1, Test accuracy: 0.07132417421806489
Epoch 0, Client 9, Round 1, Test loss: 7248.6796875
Epoch 0, Client 9, Round 2, Train Loss: 2.7741963863372803
Epoch 0, Client 9, Round 2, Test accuracy: 0.07132417421806489
Epoch 0, Client 9, Round 2, Test loss: 7240.241992950439
Epoch 0, Client 9, Round 3, Train Loss: 2.809077739715576
Epoch 0, Client 9, Round 3, Test accuracy: 0.07132417421806489
Epoch 0, Client 9, Round 3, Test loss: 7230.564888000488
Epoch 0, Client 9, Round 4, Train Loss: 2.8445489406585693
Epoch 0, Client 9, Round 4, Test accuracy: 0.11546331482022801
Epoch 0, Client 9, Round 4, Test loss: 7216.946563720703
Epoch 0, Client 9, Round 5, Train Loss: 2.8502449989318848
Epoch 0, Client 9, Round 5, Test accuracy: 0.17363344051446947
Epoch 0, Client 9, Round 5, Test loss: 7203.572486877441
Epoch 0, Client 9, Round 6, Train Loss: 2.874150514602661
Epoch 0, Client 9, Round 6, Test accuracy: 0.21397252265419467
Epoch 0, Client 9, Round 6, Test loss: 7173.039363861084
Epoch 0, Client 9, Round 7, Train Loss: 2.88305926322937
Epoch 0, Client 9, Round 7, Test accuracy: 0.2855890090616779
Epoch 0, Client 9, Round 7, Test loss: 7137.899463653564
Epoch 0, Client 9, Round 8, Train Loss: 2.895688056945801
Epoch 0, Client 9, Round 8, Test accuracy: 0.3393744519146448
Epoch 0, Client 9, Round 8, Test loss: 7099.718818664551
Epoch 0, Client 9, Round 9, Train Loss: 2.889655590057373
Epoch 0, Client 9, Round 9, Test accuracy: 0.36363636363636365
Epoch 0, Client 9, Round 9, Test loss: 7052.789287567139
Epoch 0, Client 9, Round 10, Train Loss: 2.8966362476348877
Epoch 0, Client 9, Round 10, Test accuracy: 0.38088278281204324
Epoch 0, Client 9, Round 10, Test loss: 6990.956184387207
Epoch 0, Client 9, Round 11, Train Loss: 2.8909575939178467
Epoch 0, Client 9, Round 11, Test accuracy: 0.38877521192633735
Epoch 0, Client 9, Round 11, Test loss: 6920.004196166992
Epoch 0, Client 9, Round 12, Train Loss: 2.8798534870147705
Epoch 0, Client 9, Round 12, Test accuracy: 0.39169833382052033
Epoch 0, Client 9, Round 12, Test loss: 6850.213722229004
Epoch 0, Client 9, Round 13, Train Loss: 2.878032922744751
Epoch 0, Client 9, Round 13, Test accuracy: 0.39228295819935693
Epoch 0, Client 9, Round 13, Test loss: 6771.159378051758
Epoch 0, Client 9, Round 14, Train Loss: 2.8443455696105957
Epoch 0, Client 9, Round 14, Test accuracy: 0.391406021631102
Epoch 0, Client 9, Round 14, Test loss: 6696.160739898682
Epoch 0, Client 9, Round 15, Train Loss: 2.8235466480255127
Epoch 0, Client 9, Round 15, Test accuracy: 0.38965214849459223
Epoch 0, Client 9, Round 15, Test loss: 6631.534099578857
Epoch 0, Client 9, Round 16, Train Loss: 2.8071842193603516
Epoch 0, Client 9, Round 16, Test accuracy: 0.38819058754750074
Epoch 0, Client 9, Round 16, Test loss: 6561.130466461182
