Epoch 0, Client 7, Round 0, Train Loss: 2.6093180179595947
Epoch 0, Client 7, Round 0, Test accuracy: 0.16924875767319497
Epoch 0, Client 7, Round 0, Test loss: 6965.316177368164
Epoch 0, Client 7, Round 1, Train Loss: 2.7917962074279785
Epoch 0, Client 7, Round 1, Test accuracy: 0.16924875767319497
Epoch 0, Client 7, Round 1, Test loss: 6927.39155960083
Epoch 0, Client 7, Round 2, Train Loss: 2.8796920776367188
Epoch 0, Client 7, Round 2, Test accuracy: 0.16924875767319497
Epoch 0, Client 7, Round 2, Test loss: 6903.087940216064
Epoch 0, Client 7, Round 3, Train Loss: 2.9565961360931396
Epoch 0, Client 7, Round 3, Test accuracy: 0.21689564454837768
Epoch 0, Client 7, Round 3, Test loss: 6848.619243621826
Epoch 0, Client 7, Round 4, Train Loss: 3.038050413131714
Epoch 0, Client 7, Round 4, Test accuracy: 0.3952060800935399
Epoch 0, Client 7, Round 4, Test loss: 6791.699256896973
Epoch 0, Client 7, Round 5, Train Loss: 3.1356818675994873
Epoch 0, Client 7, Round 5, Test accuracy: 0.4174218064893306
Epoch 0, Client 7, Round 5, Test loss: 6730.892986297607
Epoch 0, Client 7, Round 6, Train Loss: 3.1684207916259766
Epoch 0, Client 7, Round 6, Test accuracy: 0.4016369482607425
Epoch 0, Client 7, Round 6, Test loss: 6703.98286819458
Epoch 0, Client 7, Round 7, Train Loss: 3.1361496448516846
Epoch 0, Client 7, Round 7, Test accuracy: 0.38819058754750074
Epoch 0, Client 7, Round 7, Test loss: 6692.001167297363
Epoch 0, Client 7, Round 8, Train Loss: 3.0904059410095215
Epoch 0, Client 7, Round 8, Test accuracy: 0.36275942706810876
Epoch 0, Client 7, Round 8, Test loss: 6686.834697723389
Epoch 0, Client 7, Round 9, Train Loss: 3.0282227993011475
Epoch 0, Client 7, Round 9, Test accuracy: 0.31394329143525285
Epoch 0, Client 7, Round 9, Test loss: 6707.2919998168945
Epoch 0, Client 7, Round 10, Train Loss: 2.969435214996338
Epoch 0, Client 7, Round 10, Test accuracy: 0.2712657117801812
Epoch 0, Client 7, Round 10, Test loss: 6738.684238433838
Epoch 0, Client 7, Round 11, Train Loss: 2.9377880096435547
Epoch 0, Client 7, Round 11, Test accuracy: 0.2326805027769658
Epoch 0, Client 7, Round 11, Test loss: 6797.1181564331055
Epoch 0, Client 7, Round 12, Train Loss: 2.9012794494628906
Epoch 0, Client 7, Round 12, Test accuracy: 0.22917275650394622
Epoch 0, Client 7, Round 12, Test loss: 6832.485145568848
Epoch 0, Client 7, Round 13, Train Loss: 2.8920907974243164
Epoch 0, Client 7, Round 13, Test accuracy: 0.22274188833674363
Epoch 0, Client 7, Round 13, Test loss: 6882.356475830078
Epoch 0, Client 7, Round 14, Train Loss: 2.884884834289551
Epoch 0, Client 7, Round 14, Test accuracy: 0.21572639579070446
Epoch 0, Client 7, Round 14, Test loss: 6954.745880126953
Epoch 0, Client 7, Round 15, Train Loss: 2.871253252029419
Epoch 0, Client 7, Round 15, Test accuracy: 0.2116340251388483
Epoch 0, Client 7, Round 15, Test loss: 7003.98498916626
Epoch 0, Client 7, Round 16, Train Loss: 2.851801872253418
Epoch 0, Client 7, Round 16, Test accuracy: 0.2116340251388483
Epoch 0, Client 7, Round 16, Test loss: 7047.759338378906
Epoch 0, Client 7, Round 17, Train Loss: 2.840771436691284
Epoch 0, Client 7, Round 17, Test accuracy: 0.20608009353990062
Epoch 0, Client 7, Round 17, Test loss: 7123.3838539123535
Epoch 0, Client 7, Round 18, Train Loss: 2.829624652862549
Epoch 0, Client 7, Round 18, Test accuracy: 0.21221864951768488
Epoch 0, Client 7, Round 18, Test loss: 7149.966823577881
Epoch 0, Client 7, Round 19, Train Loss: 2.8063056468963623
Epoch 0, Client 7, Round 19, Test accuracy: 0.21923414206372405
Epoch 0, Client 7, Round 19, Test loss: 7153.068164825439
Epoch 1, Client 7, Round 0, Train Loss: 2.99725079536438
Epoch 1, Client 7, Round 0, Test accuracy: 0.43671441099093833
Epoch 1, Client 7, Round 0, Test loss: 5816.503372192383
Epoch 1, Client 7, Round 1, Train Loss: 3.014605760574341
Epoch 1, Client 7, Round 1, Test accuracy: 0.413914060216311
Epoch 1, Client 7, Round 1, Test loss: 5868.235233306885
Epoch 1, Client 7, Round 2, Train Loss: 2.9445509910583496
Epoch 1, Client 7, Round 2, Test accuracy: 0.40309850920783397
Epoch 1, Client 7, Round 2, Test loss: 5945.150184631348
Epoch 1, Client 7, Round 3, Train Loss: 2.8017737865448
Epoch 1, Client 7, Round 3, Test accuracy: 0.40865244080678165
Epoch 1, Client 7, Round 3, Test loss: 6035.870456695557
Epoch 1, Client 7, Round 4, Train Loss: 2.687246322631836
Epoch 1, Client 7, Round 4, Test accuracy: 0.42911429406606255
Epoch 1, Client 7, Round 4, Test loss: 6181.914447784424
Epoch 1, Client 7, Round 5, Train Loss: 2.6300485134124756
Epoch 1, Client 7, Round 5, Test accuracy: 0.4153756211634025
Epoch 1, Client 7, Round 5, Test loss: 6288.144527435303
Epoch 1, Client 7, Round 6, Train Loss: 2.61095929145813
Epoch 1, Client 7, Round 6, Test accuracy: 0.42765273311897106
Epoch 1, Client 7, Round 6, Test loss: 6416.001392364502
Epoch 1, Client 7, Round 7, Train Loss: 2.6369540691375732
Epoch 1, Client 7, Round 7, Test accuracy: 0.37883659748611515
Epoch 1, Client 7, Round 7, Test loss: 6570.636459350586
Epoch 1, Client 7, Round 8, Train Loss: 2.6236460208892822
Epoch 1, Client 7, Round 8, Test accuracy: 0.374744226834259
Epoch 1, Client 7, Round 8, Test loss: 6633.849967956543
Epoch 1, Client 7, Round 9, Train Loss: 2.6269068717956543
Epoch 1, Client 7, Round 9, Test accuracy: 0.3341128325051155
Epoch 1, Client 7, Round 9, Test loss: 6709.141208648682
Epoch 1, Client 7, Round 10, Train Loss: 2.643223524093628
Epoch 1, Client 7, Round 10, Test accuracy: 0.3256357790119848
Epoch 1, Client 7, Round 10, Test loss: 6747.772422790527
Epoch 1, Client 7, Round 11, Train Loss: 2.646477222442627
Epoch 1, Client 7, Round 11, Test accuracy: 0.32271265711780184
Epoch 1, Client 7, Round 11, Test loss: 6824.180667877197
Epoch 1, Client 7, Round 12, Train Loss: 2.655163526535034
Epoch 1, Client 7, Round 12, Test accuracy: 0.3469745688395206
Epoch 1, Client 7, Round 12, Test loss: 6916.805500030518
Epoch 1, Client 7, Round 13, Train Loss: 2.661243200302124
Epoch 1, Client 7, Round 13, Test accuracy: 0.3241742180648933
Epoch 1, Client 7, Round 13, Test loss: 6892.674346923828
Epoch 1, Client 7, Round 14, Train Loss: 2.64416241645813
Epoch 1, Client 7, Round 14, Test accuracy: 0.32271265711780184
Epoch 1, Client 7, Round 14, Test loss: 6966.511707305908
Epoch 1, Client 7, Round 15, Train Loss: 2.6424670219421387
Epoch 1, Client 7, Round 15, Test accuracy: 0.34025138848289976
Epoch 1, Client 7, Round 15, Test loss: 7008.993679046631
Epoch 1, Client 7, Round 16, Train Loss: 2.6384401321411133
Epoch 1, Client 7, Round 16, Test accuracy: 0.310143232972815
Epoch 1, Client 7, Round 16, Test loss: 7015.716228485107
Epoch 1, Client 7, Round 17, Train Loss: 2.627861976623535
Epoch 1, Client 7, Round 17, Test accuracy: 0.33498976907337036
Epoch 1, Client 7, Round 17, Test loss: 7032.6889572143555
Epoch 1, Client 7, Round 18, Train Loss: 2.620194435119629
Epoch 1, Client 7, Round 18, Test accuracy: 0.31482022800350773
Epoch 1, Client 7, Round 18, Test loss: 7053.017158508301
