Epoch 0, Client 20, Round 0, Train Loss: 2.186936140060425
Epoch 0, Client 20, Round 0, Test accuracy: 0.2315112540192926
Epoch 0, Client 20, Round 0, Test loss: 6978.112155914307
Epoch 0, Client 20, Round 1, Train Loss: 2.2615530490875244
Epoch 0, Client 20, Round 1, Test accuracy: 0.29289681379713534
Epoch 0, Client 20, Round 1, Test loss: 6920.376140594482
Epoch 0, Client 20, Round 2, Train Loss: 2.330979824066162
Epoch 0, Client 20, Round 2, Test accuracy: 0.19760304004676996
Epoch 0, Client 20, Round 2, Test loss: 6874.992504119873
Epoch 0, Client 20, Round 3, Train Loss: 2.3979923725128174
Epoch 0, Client 20, Round 3, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 3, Test loss: 6846.670551300049
Epoch 0, Client 20, Round 4, Train Loss: 2.463789224624634
Epoch 0, Client 20, Round 4, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 4, Test loss: 6812.797466278076
Epoch 0, Client 20, Round 5, Train Loss: 2.5201919078826904
Epoch 0, Client 20, Round 5, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 5, Test loss: 6795.542827606201
Epoch 0, Client 20, Round 6, Train Loss: 2.563173294067383
Epoch 0, Client 20, Round 6, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 6, Test loss: 6770.246170043945
Epoch 0, Client 20, Round 7, Train Loss: 2.5981738567352295
Epoch 0, Client 20, Round 7, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 7, Test loss: 6749.663932800293
Epoch 0, Client 20, Round 8, Train Loss: 2.620431423187256
Epoch 0, Client 20, Round 8, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 8, Test loss: 6721.30025100708
Epoch 0, Client 20, Round 9, Train Loss: 2.639857769012451
Epoch 0, Client 20, Round 9, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 9, Test loss: 6698.649154663086
Epoch 0, Client 20, Round 10, Train Loss: 2.6520919799804688
Epoch 0, Client 20, Round 10, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 10, Test loss: 6669.770595550537
Epoch 0, Client 20, Round 11, Train Loss: 2.6585400104522705
Epoch 0, Client 20, Round 11, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 11, Test loss: 6646.909126281738
Epoch 0, Client 20, Round 12, Train Loss: 2.6624138355255127
Epoch 0, Client 20, Round 12, Test accuracy: 0.19467991815258695
Epoch 0, Client 20, Round 12, Test loss: 6613.9245529174805
Epoch 0, Client 20, Round 13, Train Loss: 2.664825439453125
Epoch 0, Client 20, Round 13, Test accuracy: 0.19497223034200525
Epoch 0, Client 20, Round 13, Test loss: 6580.8407554626465
Epoch 0, Client 20, Round 14, Train Loss: 2.665543794631958
Epoch 0, Client 20, Round 14, Test accuracy: 0.19643379128909674
Epoch 0, Client 20, Round 14, Test loss: 6550.36653137207
Epoch 0, Client 20, Round 15, Train Loss: 2.6665151119232178
Epoch 0, Client 20, Round 15, Test accuracy: 0.19847997661502484
Epoch 0, Client 20, Round 15, Test loss: 6514.570755004883
Epoch 0, Client 20, Round 16, Train Loss: 2.6637299060821533
Epoch 0, Client 20, Round 16, Test accuracy: 0.22654194679918152
Epoch 0, Client 20, Round 16, Test loss: 6476.923240661621
Epoch 0, Client 20, Round 17, Train Loss: 2.6624433994293213
Epoch 0, Client 20, Round 17, Test accuracy: 0.24583455130078924
Epoch 0, Client 20, Round 17, Test loss: 6438.437908172607
Epoch 0, Client 20, Round 18, Train Loss: 2.6568336486816406
Epoch 0, Client 20, Round 18, Test accuracy: 0.29231218941829873
Epoch 0, Client 20, Round 18, Test loss: 6393.70724105835
Epoch 0, Client 20, Round 19, Train Loss: 2.6542441844940186
Epoch 0, Client 20, Round 19, Test accuracy: 0.30780473545746856
Epoch 0, Client 20, Round 19, Test loss: 6352.904724121094
Epoch 1, Client 20, Round 0, Train Loss: 2.557464122772217
Epoch 1, Client 20, Round 0, Test accuracy: 0.34054370067231804
Epoch 1, Client 20, Round 0, Test loss: 6023.391273498535
Epoch 1, Client 20, Round 1, Train Loss: 2.5278468132019043
Epoch 1, Client 20, Round 1, Test accuracy: 0.3566208710903245
Epoch 1, Client 20, Round 1, Test loss: 5945.581268310547
Epoch 1, Client 20, Round 2, Train Loss: 2.5100083351135254
Epoch 1, Client 20, Round 2, Test accuracy: 0.3729903536977492
Epoch 1, Client 20, Round 2, Test loss: 5871.372085571289
Epoch 1, Client 20, Round 3, Train Loss: 2.4932236671447754
Epoch 1, Client 20, Round 3, Test accuracy: 0.3931598947676118
Epoch 1, Client 20, Round 3, Test loss: 5806.109966278076
Epoch 1, Client 20, Round 4, Train Loss: 2.4741570949554443
Epoch 1, Client 20, Round 4, Test accuracy: 0.4124524992692195
Epoch 1, Client 20, Round 4, Test loss: 5734.674289703369
Epoch 1, Client 20, Round 5, Train Loss: 2.4596433639526367
Epoch 1, Client 20, Round 5, Test accuracy: 0.42502192341420636
Epoch 1, Client 20, Round 5, Test loss: 5670.3001136779785
Epoch 1, Client 20, Round 6, Train Loss: 2.4435043334960938
Epoch 1, Client 20, Round 6, Test accuracy: 0.4370067231803566
Epoch 1, Client 20, Round 6, Test loss: 5601.9700050354
Epoch 1, Client 20, Round 7, Train Loss: 2.429201602935791
Epoch 1, Client 20, Round 7, Test accuracy: 0.4446068401052324
Epoch 1, Client 20, Round 7, Test loss: 5537.9899253845215
Epoch 1, Client 20, Round 8, Train Loss: 2.4200499057769775
Epoch 1, Client 20, Round 8, Test accuracy: 0.4472376498099971
Epoch 1, Client 20, Round 8, Test loss: 5478.908966064453
Epoch 1, Client 20, Round 9, Train Loss: 2.4056503772735596
Epoch 1, Client 20, Round 9, Test accuracy: 0.45308389359836304
Epoch 1, Client 20, Round 9, Test loss: 5426.420150756836
Epoch 1, Client 20, Round 10, Train Loss: 2.394181728363037
Epoch 1, Client 20, Round 10, Test accuracy: 0.4621455714703303
Epoch 1, Client 20, Round 10, Test loss: 5369.099411010742
Epoch 1, Client 20, Round 11, Train Loss: 2.382983684539795
Epoch 1, Client 20, Round 11, Test accuracy: 0.4668225665010231
Epoch 1, Client 20, Round 11, Test loss: 5316.51135635376
Epoch 1, Client 20, Round 12, Train Loss: 2.373349905014038
Epoch 1, Client 20, Round 12, Test accuracy: 0.4688687518269512
Epoch 1, Client 20, Round 12, Test loss: 5267.482627868652
Epoch 1, Client 20, Round 13, Train Loss: 2.3674120903015137
Epoch 1, Client 20, Round 13, Test accuracy: 0.47413037123648055
Epoch 1, Client 20, Round 13, Test loss: 5219.650009155273
Epoch 1, Client 20, Round 14, Train Loss: 2.3595032691955566
Epoch 1, Client 20, Round 14, Test accuracy: 0.47968430283542823
Epoch 1, Client 20, Round 14, Test loss: 5174.196136474609
Epoch 1, Client 20, Round 15, Train Loss: 2.351632833480835
Epoch 1, Client 20, Round 15, Test accuracy: 0.4840689856767027
Epoch 1, Client 20, Round 15, Test loss: 5129.559898376465
Epoch 1, Client 20, Round 16, Train Loss: 2.3475894927978516
Epoch 1, Client 20, Round 16, Test accuracy: 0.487284419760304
Epoch 1, Client 20, Round 16, Test loss: 5088.993995666504
Epoch 1, Client 20, Round 17, Train Loss: 2.339386463165283
Epoch 1, Client 20, Round 17, Test accuracy: 0.4928383513592517
Epoch 1, Client 20, Round 17, Test loss: 5046.1121253967285
Epoch 1, Client 20, Round 18, Train Loss: 2.332301139831543
Epoch 1, Client 20, Round 18, Test accuracy: 0.49722303420052616
Epoch 1, Client 20, Round 18, Test loss: 5008.63497543335
Epoch 1, Client 20, Round 19, Train Loss: 2.3252274990081787
Epoch 1, Client 20, Round 19, Test accuracy: 0.49956153171587253
Epoch 1, Client 20, Round 19, Test loss: 4971.711685180664
Epoch 2, Client 20, Round 0, Train Loss: 2.6918842792510986
Epoch 2, Client 20, Round 0, Test accuracy: 0.5153463899444607
Epoch 2, Client 20, Round 0, Test loss: 5008.51513671875
Epoch 2, Client 20, Round 1, Train Loss: 2.427597761154175
Epoch 2, Client 20, Round 1, Test accuracy: 0.5226541946799181
Epoch 2, Client 20, Round 1, Test loss: 4932.647674560547
Epoch 2, Client 20, Round 2, Train Loss: 2.3915772438049316
Epoch 2, Client 20, Round 2, Test accuracy: 0.5235311312481731
Epoch 2, Client 20, Round 2, Test loss: 4886.589488983154
Epoch 2, Client 20, Round 3, Train Loss: 2.371002674102783
