Epoch 0, Client 18, Round 0, Train Loss: 2.2378039360046387
Epoch 0, Client 18, Round 0, Test accuracy: 0.2057877813504823
Epoch 0, Client 18, Round 0, Test loss: 6972.611366271973
Epoch 0, Client 18, Round 1, Train Loss: 2.275628089904785
Epoch 0, Client 18, Round 1, Test accuracy: 0.19555685472084186
Epoch 0, Client 18, Round 1, Test loss: 6911.599910736084
Epoch 0, Client 18, Round 2, Train Loss: 2.348236560821533
Epoch 0, Client 18, Round 2, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 2, Test loss: 6866.663303375244
Epoch 0, Client 18, Round 3, Train Loss: 2.4180784225463867
Epoch 0, Client 18, Round 3, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 3, Test loss: 6829.071765899658
Epoch 0, Client 18, Round 4, Train Loss: 2.481048822402954
Epoch 0, Client 18, Round 4, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 4, Test loss: 6806.051406860352
Epoch 0, Client 18, Round 5, Train Loss: 2.535102367401123
Epoch 0, Client 18, Round 5, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 5, Test loss: 6782.382640838623
Epoch 0, Client 18, Round 6, Train Loss: 2.579718828201294
Epoch 0, Client 18, Round 6, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 6, Test loss: 6761.925155639648
Epoch 0, Client 18, Round 7, Train Loss: 2.611762285232544
Epoch 0, Client 18, Round 7, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 7, Test loss: 6740.756275177002
Epoch 0, Client 18, Round 8, Train Loss: 2.633408546447754
Epoch 0, Client 18, Round 8, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 8, Test loss: 6715.6890869140625
Epoch 0, Client 18, Round 9, Train Loss: 2.6483983993530273
Epoch 0, Client 18, Round 9, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 9, Test loss: 6694.26082611084
Epoch 0, Client 18, Round 10, Train Loss: 2.658997058868408
Epoch 0, Client 18, Round 10, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 10, Test loss: 6669.69909286499
Epoch 0, Client 18, Round 11, Train Loss: 2.664386510848999
Epoch 0, Client 18, Round 11, Test accuracy: 0.19467991815258695
Epoch 0, Client 18, Round 11, Test loss: 6642.621631622314
Epoch 0, Client 18, Round 12, Train Loss: 2.669440269470215
Epoch 0, Client 18, Round 12, Test accuracy: 0.19497223034200525
Epoch 0, Client 18, Round 12, Test loss: 6613.478530883789
Epoch 0, Client 18, Round 13, Train Loss: 2.6711599826812744
Epoch 0, Client 18, Round 13, Test accuracy: 0.19643379128909674
Epoch 0, Client 18, Round 13, Test loss: 6587.547027587891
Epoch 0, Client 18, Round 14, Train Loss: 2.672102451324463
Epoch 0, Client 18, Round 14, Test accuracy: 0.19964922537269805
Epoch 0, Client 18, Round 14, Test loss: 6555.389141082764
Epoch 0, Client 18, Round 15, Train Loss: 2.6710424423217773
Epoch 0, Client 18, Round 15, Test accuracy: 0.22040339082139726
Epoch 0, Client 18, Round 15, Test loss: 6520.9416580200195
Epoch 0, Client 18, Round 16, Train Loss: 2.6684069633483887
Epoch 0, Client 18, Round 16, Test accuracy: 0.26541946799181526
Epoch 0, Client 18, Round 16, Test loss: 6483.056190490723
Epoch 0, Client 18, Round 17, Train Loss: 2.664397954940796
Epoch 0, Client 18, Round 17, Test accuracy: 0.298450745396083
Epoch 0, Client 18, Round 17, Test loss: 6442.810356140137
Epoch 0, Client 18, Round 18, Train Loss: 2.6584434509277344
Epoch 0, Client 18, Round 18, Test accuracy: 0.31277404267757963
Epoch 0, Client 18, Round 18, Test loss: 6400.028968811035
Epoch 0, Client 18, Round 19, Train Loss: 2.654277801513672
Epoch 0, Client 18, Round 19, Test accuracy: 0.31949722303420053
Epoch 0, Client 18, Round 19, Test loss: 6356.189258575439
Epoch 1, Client 18, Round 0, Train Loss: 2.6837472915649414
Epoch 1, Client 18, Round 0, Test accuracy: 0.35340543700672317
Epoch 1, Client 18, Round 0, Test loss: 5969.207836151123
Epoch 1, Client 18, Round 1, Train Loss: 2.6867825984954834
Epoch 1, Client 18, Round 1, Test accuracy: 0.36977491961414793
Epoch 1, Client 18, Round 1, Test loss: 5865.421699523926
Epoch 1, Client 18, Round 2, Train Loss: 2.6661977767944336
Epoch 1, Client 18, Round 2, Test accuracy: 0.3911137094416837
Epoch 1, Client 18, Round 2, Test loss: 5787.066207885742
Epoch 1, Client 18, Round 3, Train Loss: 2.6528236865997314
Epoch 1, Client 18, Round 3, Test accuracy: 0.41216018707980123
Epoch 1, Client 18, Round 3, Test loss: 5722.34354019165
Epoch 1, Client 18, Round 4, Train Loss: 2.6396987438201904
Epoch 1, Client 18, Round 4, Test accuracy: 0.4261911721718796
Epoch 1, Client 18, Round 4, Test loss: 5654.93758392334
Epoch 1, Client 18, Round 5, Train Loss: 2.6240363121032715
Epoch 1, Client 18, Round 5, Test accuracy: 0.4349605378544285
Epoch 1, Client 18, Round 5, Test loss: 5594.625930786133
Epoch 1, Client 18, Round 6, Train Loss: 2.6099112033843994
Epoch 1, Client 18, Round 6, Test accuracy: 0.4431452791581409
Epoch 1, Client 18, Round 6, Test loss: 5533.235103607178
Epoch 1, Client 18, Round 7, Train Loss: 2.5944817066192627
Epoch 1, Client 18, Round 7, Test accuracy: 0.45016077170418006
Epoch 1, Client 18, Round 7, Test loss: 5479.365615844727
Epoch 1, Client 18, Round 8, Train Loss: 2.5776782035827637
Epoch 1, Client 18, Round 8, Test accuracy: 0.45513007892429114
Epoch 1, Client 18, Round 8, Test loss: 5424.197463989258
Epoch 1, Client 18, Round 9, Train Loss: 2.5617897510528564
Epoch 1, Client 18, Round 9, Test accuracy: 0.45922244957614733
Epoch 1, Client 18, Round 9, Test loss: 5375.52995300293
Epoch 1, Client 18, Round 10, Train Loss: 2.5429396629333496
Epoch 1, Client 18, Round 10, Test accuracy: 0.4641917567962584
Epoch 1, Client 18, Round 10, Test loss: 5326.456470489502
Epoch 1, Client 18, Round 11, Train Loss: 2.5254316329956055
Epoch 1, Client 18, Round 11, Test accuracy: 0.4653610055539316
Epoch 1, Client 18, Round 11, Test loss: 5283.503116607666
Epoch 1, Client 18, Round 12, Train Loss: 2.506592035293579
Epoch 1, Client 18, Round 12, Test accuracy: 0.4709149371528793
Epoch 1, Client 18, Round 12, Test loss: 5240.031368255615
Epoch 1, Client 18, Round 13, Train Loss: 2.4925389289855957
Epoch 1, Client 18, Round 13, Test accuracy: 0.47266881028938906
Epoch 1, Client 18, Round 13, Test loss: 5201.8172035217285
Epoch 1, Client 18, Round 14, Train Loss: 2.475567102432251
Epoch 1, Client 18, Round 14, Test accuracy: 0.47617655656240865
Epoch 1, Client 18, Round 14, Test loss: 5160.43000793457
Epoch 1, Client 18, Round 15, Train Loss: 2.4622435569763184
Epoch 1, Client 18, Round 15, Test accuracy: 0.4799766150248465
Epoch 1, Client 18, Round 15, Test loss: 5123.819553375244
Epoch 1, Client 18, Round 16, Train Loss: 2.449077606201172
Epoch 1, Client 18, Round 16, Test accuracy: 0.48173048816135633
Epoch 1, Client 18, Round 16, Test loss: 5086.907554626465
Epoch 1, Client 18, Round 17, Train Loss: 2.439929485321045
Epoch 1, Client 18, Round 17, Test accuracy: 0.4831920491084478
Epoch 1, Client 18, Round 17, Test loss: 5053.227874755859
Epoch 1, Client 18, Round 18, Train Loss: 2.42728853225708
Epoch 1, Client 18, Round 18, Test accuracy: 0.4869921075708857
Epoch 1, Client 18, Round 18, Test loss: 5018.077247619629
Epoch 1, Client 18, Round 19, Train Loss: 2.4182024002075195
Epoch 1, Client 18, Round 19, Test accuracy: 0.4869921075708857
Epoch 1, Client 18, Round 19, Test loss: 4985.750415802002
Epoch 2, Client 18, Round 0, Train Loss: 2.8099100589752197
Epoch 2, Client 18, Round 0, Test accuracy: 0.510669394913768
Epoch 2, Client 18, Round 0, Test loss: 4945.174339294434
Epoch 2, Client 18, Round 1, Train Loss: 2.556973457336426
Epoch 2, Client 18, Round 1, Test accuracy: 0.5030692779888921
Epoch 2, Client 18, Round 1, Test loss: 4885.302513122559
Epoch 2, Client 18, Round 2, Train Loss: 2.5016977787017822
Epoch 2, Client 18, Round 2, Test accuracy: 0.49926921952645426
Epoch 2, Client 18, Round 2, Test loss: 4845.114479064941
Epoch 2, Client 18, Round 3, Train Loss: 2.4699957370758057
Epoch 2, Client 18, Round 3, Test accuracy: 0.498976907337036
Epoch 2, Client 18, Round 3, Test loss: 4810.417259216309
Epoch 2, Client 18, Round 4, Train Loss: 2.444365978240967
Epoch 2, Client 18, Round 4, Test accuracy: 0.5010230926629641
Epoch 2, Client 18, Round 4, Test loss: 4778.0845947265625
Epoch 2, Client 18, Round 5, Train Loss: 2.42376446723938
Epoch 2, Client 18, Round 5, Test accuracy: 0.5036539023677288
Epoch 2, Client 18, Round 5, Test loss: 4749.4848709106445
Epoch 2, Client 18, Round 6, Train Loss: 2.404520273208618
Epoch 2, Client 18, Round 6, Test accuracy: 0.5045308389359836
Epoch 2, Client 18, Round 6, Test loss: 4720.651477813721
Epoch 2, Client 18, Round 7, Train Loss: 2.3894124031066895
Epoch 2, Client 18, Round 7, Test accuracy: 0.5074539608301666
Epoch 2, Client 18, Round 7, Test loss: 4693.091106414795
Epoch 2, Client 18, Round 8, Train Loss: 2.372138500213623
Epoch 2, Client 18, Round 8, Test accuracy: 0.5092078339666765
Epoch 2, Client 18, Round 8, Test loss: 4668.084335327148
Epoch 2, Client 18, Round 9, Train Loss: 2.361149787902832
Epoch 2, Client 18, Round 9, Test accuracy: 0.5115463314820228
Epoch 2, Client 18, Round 9, Test loss: 4644.202445983887
Epoch 2, Client 18, Round 10, Train Loss: 2.349611520767212
Epoch 2, Client 18, Round 10, Test accuracy: 0.5133002046185325
Epoch 2, Client 18, Round 10, Test loss: 4618.565105438232
Epoch 2, Client 18, Round 11, Train Loss: 2.338096857070923
Epoch 2, Client 18, Round 11, Test accuracy: 0.5188541362174802
Epoch 2, Client 18, Round 11, Test loss: 4595.505973815918
Epoch 2, Client 18, Round 12, Train Loss: 2.3269853591918945
Epoch 2, Client 18, Round 12, Test accuracy: 0.5206080093539901
Epoch 2, Client 18, Round 12, Test loss: 4570.413684844971
Epoch 2, Client 18, Round 13, Train Loss: 2.3136250972747803
Epoch 2, Client 18, Round 13, Test accuracy: 0.5232388190587548
Epoch 2, Client 18, Round 13, Test loss: 4546.560375213623
Epoch 2, Client 18, Round 14, Train Loss: 2.3028969764709473
Epoch 2, Client 18, Round 14, Test accuracy: 0.5285004384682841
Epoch 2, Client 18, Round 14, Test loss: 4523.174419403076
Epoch 2, Client 18, Round 15, Train Loss: 2.2970633506774902
Epoch 2, Client 18, Round 15, Test accuracy: 0.5305466237942122
Epoch 2, Client 18, Round 15, Test loss: 4504.441619873047
Epoch 2, Client 18, Round 16, Train Loss: 2.284888982772827
Epoch 2, Client 18, Round 16, Test accuracy: 0.533177433498977
Epoch 2, Client 18, Round 16, Test loss: 4481.14559173584
Epoch 2, Client 18, Round 17, Train Loss: 2.274219512939453
Epoch 2, Client 18, Round 17, Test accuracy: 0.5363928675825782
Epoch 2, Client 18, Round 17, Test loss: 4461.703708648682
Epoch 2, Client 18, Round 18, Train Loss: 2.2658493518829346
Epoch 2, Client 18, Round 18, Test accuracy: 0.5387313650979246
Epoch 2, Client 18, Round 18, Test loss: 4440.840816497803
Epoch 2, Client 18, Round 19, Train Loss: 2.2524397373199463
Epoch 2, Client 18, Round 19, Test accuracy: 0.5416544869921076
Epoch 2, Client 18, Round 19, Test loss: 4422.102523803711
Epoch 3, Client 18, Round 0, Train Loss: 2.593104839324951
Epoch 3, Client 18, Round 0, Test accuracy: 0.5194387605963169
Epoch 3, Client 18, Round 0, Test loss: 4517.879726409912
Epoch 3, Client 18, Round 1, Train Loss: 2.393300771713257
Epoch 3, Client 18, Round 1, Test accuracy: 0.5375621163402514
Epoch 3, Client 18, Round 1, Test loss: 4437.2303466796875
Epoch 3, Client 18, Round 2, Train Loss: 2.345050573348999
Epoch 3, Client 18, Round 2, Test accuracy: 0.5387313650979246
Epoch 3, Client 18, Round 2, Test loss: 4403.117572784424
Epoch 3, Client 18, Round 3, Train Loss: 2.3127448558807373
Epoch 3, Client 18, Round 3, Test accuracy: 0.5448699210757089
Epoch 3, Client 18, Round 3, Test loss: 4371.697231292725
Epoch 3, Client 18, Round 4, Train Loss: 2.289294719696045
Epoch 3, Client 18, Round 4, Test accuracy: 0.5451622332651271
Epoch 3, Client 18, Round 4, Test loss: 4343.239683151245
Epoch 3, Client 18, Round 5, Train Loss: 2.270759344100952
Epoch 3, Client 18, Round 5, Test accuracy: 0.5486699795381468
Epoch 3, Client 18, Round 5, Test loss: 4319.805751800537
Epoch 3, Client 18, Round 6, Train Loss: 2.2522966861724854
Epoch 3, Client 18, Round 6, Test accuracy: 0.552762350190003
Epoch 3, Client 18, Round 6, Test loss: 4295.778020858765
Epoch 3, Client 18, Round 7, Train Loss: 2.233814239501953
Epoch 3, Client 18, Round 7, Test accuracy: 0.5553931598947676
Epoch 3, Client 18, Round 7, Test loss: 4273.3649253845215
Epoch 3, Client 18, Round 8, Train Loss: 2.231487989425659
Epoch 3, Client 18, Round 8, Test accuracy: 0.557731657410114
Epoch 3, Client 18, Round 8, Test loss: 4254.539781570435
Epoch 3, Client 18, Round 9, Train Loss: 2.213413715362549
Epoch 3, Client 18, Round 9, Test accuracy: 0.5589009061677872
Epoch 3, Client 18, Round 9, Test loss: 4236.566602706909
Epoch 3, Client 18, Round 10, Train Loss: 2.2032699584960938
Epoch 3, Client 18, Round 10, Test accuracy: 0.5603624671148787
Epoch 3, Client 18, Round 10, Test loss: 4218.826410293579
Epoch 3, Client 18, Round 11, Train Loss: 2.1876416206359863
Epoch 3, Client 18, Round 11, Test accuracy: 0.5624086524408067
Epoch 3, Client 18, Round 11, Test loss: 4200.293710708618
Epoch 3, Client 18, Round 12, Train Loss: 2.1786036491394043
Epoch 3, Client 18, Round 12, Test accuracy: 0.5653317743349898
Epoch 3, Client 18, Round 12, Test loss: 4184.635808944702
Epoch 3, Client 18, Round 13, Train Loss: 2.167980909347534
Epoch 3, Client 18, Round 13, Test accuracy: 0.5667933352820813
Epoch 3, Client 18, Round 13, Test loss: 4167.558687210083
Epoch 3, Client 18, Round 14, Train Loss: 2.156709671020508
Epoch 3, Client 18, Round 14, Test accuracy: 0.5665010230926629
Epoch 3, Client 18, Round 14, Test loss: 4152.822700500488
Epoch 3, Client 18, Round 15, Train Loss: 2.14603853225708
Epoch 3, Client 18, Round 15, Test accuracy: 0.5685472084185911
Epoch 3, Client 18, Round 15, Test loss: 4135.063339233398
Epoch 3, Client 18, Round 16, Train Loss: 2.1394288539886475
Epoch 3, Client 18, Round 16, Test accuracy: 0.5726395790704473
Epoch 3, Client 18, Round 16, Test loss: 4119.19296836853
Epoch 3, Client 18, Round 17, Train Loss: 2.1287119388580322
Epoch 3, Client 18, Round 17, Test accuracy: 0.5735165156387021
Epoch 3, Client 18, Round 17, Test loss: 4105.480163574219
Epoch 3, Client 18, Round 18, Train Loss: 2.1259334087371826
Epoch 3, Client 18, Round 18, Test accuracy: 0.5746857643963753
Epoch 3, Client 18, Round 18, Test loss: 4091.2726497650146
Epoch 3, Client 18, Round 19, Train Loss: 2.1105384826660156
Epoch 3, Client 18, Round 19, Test accuracy: 0.5767319497223035
Epoch 3, Client 18, Round 19, Test loss: 4076.0610790252686
Epoch 4, Client 18, Round 0, Train Loss: 2.408259868621826
Epoch 4, Client 18, Round 0, Test accuracy: 0.5726395790704473
Epoch 4, Client 18, Round 0, Test loss: 4156.281890869141
Epoch 4, Client 18, Round 1, Train Loss: 2.280841827392578
Epoch 4, Client 18, Round 1, Test accuracy: 0.5705933937445191
Epoch 4, Client 18, Round 1, Test loss: 4112.555833816528
Epoch 4, Client 18, Round 2, Train Loss: 2.2195870876312256
Epoch 4, Client 18, Round 2, Test accuracy: 0.5726395790704473
Epoch 4, Client 18, Round 2, Test loss: 4081.128396987915
Epoch 4, Client 18, Round 3, Train Loss: 2.185441732406616
Epoch 4, Client 18, Round 3, Test accuracy: 0.575270388775212
Epoch 4, Client 18, Round 3, Test loss: 4052.7781105041504
Epoch 4, Client 18, Round 4, Train Loss: 2.160531759262085
Epoch 4, Client 18, Round 4, Test accuracy: 0.5787781350482315
Epoch 4, Client 18, Round 4, Test loss: 4030.618621826172
Epoch 4, Client 18, Round 5, Train Loss: 2.1403720378875732
Epoch 4, Client 18, Round 5, Test accuracy: 0.580239695995323
Epoch 4, Client 18, Round 5, Test loss: 4008.4491539001465
Epoch 4, Client 18, Round 6, Train Loss: 2.1237761974334717
Epoch 4, Client 18, Round 6, Test accuracy: 0.5819935691318328
Epoch 4, Client 18, Round 6, Test loss: 3987.1671867370605
Epoch 4, Client 18, Round 7, Train Loss: 2.112002372741699
Epoch 4, Client 18, Round 7, Test accuracy: 0.5852090032154341
Epoch 4, Client 18, Round 7, Test loss: 3968.931327819824
Epoch 4, Client 18, Round 8, Train Loss: 2.1005542278289795
Epoch 4, Client 18, Round 8, Test accuracy: 0.586085939783689
Epoch 4, Client 18, Round 8, Test loss: 3950.9476413726807
Epoch 4, Client 18, Round 9, Train Loss: 2.091651201248169
Epoch 4, Client 18, Round 9, Test accuracy: 0.5887167494884537
Epoch 4, Client 18, Round 9, Test loss: 3933.285821914673
Epoch 4, Client 18, Round 10, Train Loss: 2.077502727508545
Epoch 4, Client 18, Round 10, Test accuracy: 0.5910552470038001
Epoch 4, Client 18, Round 10, Test loss: 3916.3184204101562
Epoch 4, Client 18, Round 11, Train Loss: 2.0679917335510254
Epoch 4, Client 18, Round 11, Test accuracy: 0.5936860567085648
Epoch 4, Client 18, Round 11, Test loss: 3899.5922870635986
Epoch 4, Client 18, Round 12, Train Loss: 2.0504627227783203
Epoch 4, Client 18, Round 12, Test accuracy: 0.5945629932768196
Epoch 4, Client 18, Round 12, Test loss: 3884.1547927856445
Epoch 4, Client 18, Round 13, Train Loss: 2.043776035308838
Epoch 4, Client 18, Round 13, Test accuracy: 0.5966091786027478
