Epoch 0, Client 1, Round 0, Train Loss: 1.863100290298462
Epoch 0, Client 1, Round 0, Test accuracy: 0.1824028061970184
Epoch 0, Client 1, Round 0, Test loss: 6957.261524200439
Epoch 0, Client 1, Round 1, Train Loss: 1.9288170337677002
Epoch 0, Client 1, Round 1, Test accuracy: 0.185910552470038
Epoch 0, Client 1, Round 1, Test loss: 6934.502914428711
Epoch 0, Client 1, Round 2, Train Loss: 1.9506219625473022
Epoch 0, Client 1, Round 2, Test accuracy: 0.30780473545746856
Epoch 0, Client 1, Round 2, Test loss: 6931.385768890381
Epoch 0, Client 1, Round 3, Train Loss: 1.9933515787124634
Epoch 0, Client 1, Round 3, Test accuracy: 0.3168664133294358
Epoch 0, Client 1, Round 3, Test loss: 6915.986080169678
Epoch 0, Client 1, Round 4, Train Loss: 2.046800374984741
Epoch 0, Client 1, Round 4, Test accuracy: 0.3189125986553639
Epoch 0, Client 1, Round 4, Test loss: 6900.720169067383
Epoch 0, Client 1, Round 5, Train Loss: 2.1052701473236084
Epoch 0, Client 1, Round 5, Test accuracy: 0.3276819643379129
Epoch 0, Client 1, Round 5, Test loss: 6896.152530670166
Epoch 0, Client 1, Round 6, Train Loss: 2.1522417068481445
Epoch 0, Client 1, Round 6, Test accuracy: 0.3332358959368606
Epoch 0, Client 1, Round 6, Test loss: 6893.236248016357
Epoch 0, Client 1, Round 7, Train Loss: 2.12510085105896
Epoch 0, Client 1, Round 7, Test accuracy: 0.34200526161940953
Epoch 0, Client 1, Round 7, Test loss: 6862.555084228516
Epoch 0, Client 1, Round 8, Train Loss: 2.0906527042388916
Epoch 0, Client 1, Round 8, Test accuracy: 0.3469745688395206
Epoch 0, Client 1, Round 8, Test loss: 6814.121040344238
Epoch 0, Client 1, Round 9, Train Loss: 2.0331718921661377
Epoch 0, Client 1, Round 9, Test accuracy: 0.3484361297866121
Epoch 0, Client 1, Round 9, Test loss: 6762.963027954102
Epoch 0, Client 1, Round 10, Train Loss: 2.0029752254486084
Epoch 0, Client 1, Round 10, Test accuracy: 0.3510669394913768
Epoch 0, Client 1, Round 10, Test loss: 6697.105880737305
Epoch 0, Client 1, Round 11, Train Loss: 1.9834938049316406
Epoch 0, Client 1, Round 11, Test accuracy: 0.3572054954691611
Epoch 0, Client 1, Round 11, Test loss: 6640.725101470947
Epoch 0, Client 1, Round 12, Train Loss: 1.9601746797561646
Epoch 0, Client 1, Round 12, Test accuracy: 0.3691902952353113
Epoch 0, Client 1, Round 12, Test loss: 6559.88298034668
Epoch 0, Client 1, Round 13, Train Loss: 1.9261817932128906
Epoch 0, Client 1, Round 13, Test accuracy: 0.37883659748611515
Epoch 0, Client 1, Round 13, Test loss: 6472.41471862793
Epoch 0, Client 1, Round 14, Train Loss: 1.887771725654602
Epoch 0, Client 1, Round 14, Test accuracy: 0.3899444606840105
Epoch 0, Client 1, Round 14, Test loss: 6394.703498840332
Epoch 0, Client 1, Round 15, Train Loss: 1.849232792854309
Epoch 0, Client 1, Round 15, Test accuracy: 0.39988307512423266
Epoch 0, Client 1, Round 15, Test loss: 6319.063186645508
Epoch 0, Client 1, Round 16, Train Loss: 1.8094972372055054
Epoch 0, Client 1, Round 16, Test accuracy: 0.4068985676702718
Epoch 0, Client 1, Round 16, Test loss: 6242.358348846436
Epoch 0, Client 1, Round 17, Train Loss: 1.7734522819519043
Epoch 0, Client 1, Round 17, Test accuracy: 0.4165448699210757
Epoch 0, Client 1, Round 17, Test loss: 6169.132793426514
Epoch 0, Client 1, Round 18, Train Loss: 1.7337788343429565
Epoch 0, Client 1, Round 18, Test accuracy: 0.42823735749780767
Epoch 0, Client 1, Round 18, Test loss: 6090.628673553467
Epoch 0, Client 1, Round 19, Train Loss: 1.6993968486785889
Epoch 0, Client 1, Round 19, Test accuracy: 0.4399298450745396
Epoch 0, Client 1, Round 19, Test loss: 6021.708946228027
Epoch 1, Client 1, Round 0, Train Loss: 1.863570213317871
Epoch 1, Client 1, Round 0, Test accuracy: 0.3811750950014616
Epoch 1, Client 1, Round 0, Test loss: 5923.175487518311
Epoch 1, Client 1, Round 1, Train Loss: 1.9782360792160034
Epoch 1, Client 1, Round 1, Test accuracy: 0.3490207541654487
Epoch 1, Client 1, Round 1, Test loss: 6154.291076660156
Epoch 1, Client 1, Round 2, Train Loss: 2.0144169330596924
Epoch 1, Client 1, Round 2, Test accuracy: 0.3460976322712657
Epoch 1, Client 1, Round 2, Test loss: 6306.072525024414
Epoch 1, Client 1, Round 3, Train Loss: 2.0301928520202637
Epoch 1, Client 1, Round 3, Test accuracy: 0.35428237357497805
Epoch 1, Client 1, Round 3, Test loss: 6301.178256988525
Epoch 1, Client 1, Round 4, Train Loss: 2.025496006011963
Epoch 1, Client 1, Round 4, Test accuracy: 0.36597486115171
Epoch 1, Client 1, Round 4, Test loss: 6221.915157318115
Epoch 1, Client 1, Round 5, Train Loss: 1.9935859441757202
Epoch 1, Client 1, Round 5, Test accuracy: 0.3802981584332067
Epoch 1, Client 1, Round 5, Test loss: 6107.935287475586
Epoch 1, Client 1, Round 6, Train Loss: 1.9471421241760254
Epoch 1, Client 1, Round 6, Test accuracy: 0.38702133878982753
Epoch 1, Client 1, Round 6, Test loss: 6045.268756866455
Epoch 1, Client 1, Round 7, Train Loss: 1.900837779045105
Epoch 1, Client 1, Round 7, Test accuracy: 0.3966676410406314
Epoch 1, Client 1, Round 7, Test loss: 5983.395107269287
Epoch 1, Client 1, Round 8, Train Loss: 1.8829095363616943
Epoch 1, Client 1, Round 8, Test accuracy: 0.40514469453376206
Epoch 1, Client 1, Round 8, Test loss: 5930.019306182861
Epoch 1, Client 1, Round 9, Train Loss: 1.8588682413101196
Epoch 1, Client 1, Round 9, Test accuracy: 0.41420637240572933
Epoch 1, Client 1, Round 9, Test loss: 5871.659492492676
Epoch 1, Client 1, Round 10, Train Loss: 1.8330211639404297
Epoch 1, Client 1, Round 10, Test accuracy: 0.4220988015200234
Epoch 1, Client 1, Round 10, Test loss: 5828.821346282959
Epoch 1, Client 1, Round 11, Train Loss: 1.8029019832611084
Epoch 1, Client 1, Round 11, Test accuracy: 0.43116047939199065
Epoch 1, Client 1, Round 11, Test loss: 5796.195690155029
Epoch 1, Client 1, Round 12, Train Loss: 1.7755013704299927
Epoch 1, Client 1, Round 12, Test accuracy: 0.43934522069570303
Epoch 1, Client 1, Round 12, Test loss: 5782.114196777344
