Epoch 27, Client 11, Round 0, Train Loss: 0.7305322885513306
Epoch 27, Client 11, Round 0, Test accuracy: 0.8550131540485238
Epoch 27, Client 11, Round 0, Test loss: 1391.6517593860626
Epoch 27, Client 11, Round 1, Train Loss: 0.3949107527732849
Epoch 27, Client 11, Round 1, Test accuracy: 0.8640748319204911
Epoch 27, Client 11, Round 1, Test loss: 1351.4792852401733
Epoch 27, Client 11, Round 2, Train Loss: 0.3449895679950714
Epoch 27, Client 11, Round 2, Test accuracy: 0.8655363928675825
Epoch 27, Client 11, Round 2, Test loss: 1350.5860085487366
Epoch 27, Client 11, Round 3, Train Loss: 0.31255707144737244
Epoch 27, Client 11, Round 3, Test accuracy: 0.8655363928675825
Epoch 27, Client 11, Round 3, Test loss: 1355.5130095481873
Epoch 27, Client 11, Round 4, Train Loss: 0.2922988533973694
Epoch 27, Client 11, Round 4, Test accuracy: 0.8652440806781643
Epoch 27, Client 11, Round 4, Test loss: 1353.9197406768799
Epoch 27, Client 11, Round 5, Train Loss: 0.2749268710613251
Epoch 27, Client 11, Round 5, Test accuracy: 0.8652440806781643
Epoch 27, Client 11, Round 5, Test loss: 1364.4268097877502
Epoch 27, Client 11, Round 6, Train Loss: 0.25966742634773254
Epoch 27, Client 11, Round 6, Test accuracy: 0.8626132709733996
Epoch 27, Client 11, Round 6, Test loss: 1368.6774682998657
Epoch 27, Client 11, Round 7, Train Loss: 0.2452441155910492
Epoch 27, Client 11, Round 7, Test accuracy: 0.8623209587839813
Epoch 27, Client 11, Round 7, Test loss: 1370.3374347686768
Epoch 27, Client 11, Round 8, Train Loss: 0.23209615051746368
Epoch 27, Client 11, Round 8, Test accuracy: 0.8629055831628178
Epoch 27, Client 11, Round 8, Test loss: 1378.7099266052246
Epoch 27, Client 11, Round 9, Train Loss: 0.22403837740421295
Epoch 27, Client 11, Round 9, Test accuracy: 0.8617363344051447
Epoch 27, Client 11, Round 9, Test loss: 1383.960837841034
Epoch 27, Client 11, Round 10, Train Loss: 0.21164433658123016
Epoch 27, Client 11, Round 10, Test accuracy: 0.8626132709733996
Epoch 27, Client 11, Round 10, Test loss: 1391.5620312690735
Epoch 27, Client 11, Round 11, Train Loss: 0.20187923312187195
Epoch 27, Client 11, Round 11, Test accuracy: 0.8629055831628178
Epoch 27, Client 11, Round 11, Test loss: 1397.4773049354553
Epoch 27, Client 11, Round 12, Train Loss: 0.1929348111152649
Epoch 27, Client 11, Round 12, Test accuracy: 0.8617363344051447
Epoch 27, Client 11, Round 12, Test loss: 1409.477753162384
Epoch 27, Client 11, Round 13, Train Loss: 0.18492092192173004
Epoch 27, Client 11, Round 13, Test accuracy: 0.8608593978368898
Epoch 27, Client 11, Round 13, Test loss: 1409.4429626464844
Epoch 27, Client 11, Round 14, Train Loss: 0.17677883803844452
Epoch 27, Client 11, Round 14, Test accuracy: 0.8611517100263081
Epoch 27, Client 11, Round 14, Test loss: 1425.13689661026
Epoch 27, Client 11, Round 15, Train Loss: 0.1698944866657257
Epoch 27, Client 11, Round 15, Test accuracy: 0.8608593978368898
Epoch 27, Client 11, Round 15, Test loss: 1425.9724011421204
Epoch 27, Client 11, Round 16, Train Loss: 0.1616922914981842
Epoch 27, Client 11, Round 16, Test accuracy: 0.862028646594563
Epoch 27, Client 11, Round 16, Test loss: 1430.9971632957458
Epoch 27, Client 11, Round 17, Train Loss: 0.1566953808069229
Epoch 27, Client 11, Round 17, Test accuracy: 0.8602747734580533
Epoch 27, Client 11, Round 17, Test loss: 1433.7679200172424
Epoch 27, Client 11, Round 18, Train Loss: 0.14952197670936584
Epoch 27, Client 11, Round 18, Test accuracy: 0.8614440222157264
Epoch 27, Client 11, Round 18, Test loss: 1448.3280682563782
Epoch 27, Client 11, Round 19, Train Loss: 0.144377663731575
Epoch 27, Client 11, Round 19, Test accuracy: 0.85910552470038
Epoch 27, Client 11, Round 19, Test loss: 1453.9581289291382
Epoch 28, Client 11, Round 0, Train Loss: 2.2453696727752686
Epoch 28, Client 11, Round 0, Test accuracy: 0.3168664133294358
Epoch 28, Client 11, Round 0, Test loss: 6924.536880493164
Epoch 28, Client 11, Round 1, Train Loss: 2.396881341934204
Epoch 28, Client 11, Round 1, Test accuracy: 0.265127155802397
Epoch 28, Client 11, Round 1, Test loss: 6870.79679107666
Epoch 28, Client 11, Round 2, Train Loss: 2.499992609024048
Epoch 28, Client 11, Round 2, Test accuracy: 0.29231218941829873
Epoch 28, Client 11, Round 2, Test loss: 6845.624950408936
Epoch 28, Client 11, Round 3, Train Loss: 2.5821378231048584
Epoch 28, Client 11, Round 3, Test accuracy: 0.29289681379713534
Epoch 28, Client 11, Round 3, Test loss: 6810.96325302124
Epoch 28, Client 11, Round 4, Train Loss: 2.6687753200531006
Epoch 28, Client 11, Round 4, Test accuracy: 0.21952645425314235
Epoch 28, Client 11, Round 4, Test loss: 6765.193332672119
Epoch 28, Client 11, Round 5, Train Loss: 2.7647576332092285
Epoch 28, Client 11, Round 5, Test accuracy: 0.2034492838351359
Epoch 28, Client 11, Round 5, Test loss: 6698.28581237793
Epoch 28, Client 11, Round 6, Train Loss: 2.8657760620117188
Epoch 28, Client 11, Round 6, Test accuracy: 0.22741888336743643
Epoch 28, Client 11, Round 6, Test loss: 6612.869659423828
Epoch 28, Client 11, Round 7, Train Loss: 2.9535024166107178
Epoch 28, Client 11, Round 7, Test accuracy: 0.2814966384098217
Epoch 28, Client 11, Round 7, Test loss: 6518.377140045166
Epoch 28, Client 11, Round 8, Train Loss: 3.0307438373565674
Epoch 28, Client 11, Round 8, Test accuracy: 0.36363636363636365
Epoch 28, Client 11, Round 8, Test loss: 6423.757762908936
Epoch 28, Client 11, Round 9, Train Loss: 3.0849475860595703
Epoch 28, Client 11, Round 9, Test accuracy: 0.4089447529961999
Epoch 28, Client 11, Round 9, Test loss: 6328.808361053467
Epoch 28, Client 11, Round 10, Train Loss: 3.122756004333496
Epoch 28, Client 11, Round 10, Test accuracy: 0.42911429406606255
Epoch 28, Client 11, Round 10, Test loss: 6238.087547302246
Epoch 28, Client 11, Round 11, Train Loss: 3.1419994831085205
Epoch 28, Client 11, Round 11, Test accuracy: 0.43934522069570303
Epoch 28, Client 11, Round 11, Test loss: 6151.485187530518
Epoch 28, Client 11, Round 12, Train Loss: 3.1685593128204346
Epoch 28, Client 11, Round 12, Test accuracy: 0.4431452791581409
Epoch 28, Client 11, Round 12, Test loss: 6073.3051681518555
Epoch 28, Client 11, Round 13, Train Loss: 3.180044651031494
Epoch 28, Client 11, Round 13, Test accuracy: 0.44694533762057875
Epoch 28, Client 11, Round 13, Test loss: 5996.700866699219
Epoch 28, Client 11, Round 14, Train Loss: 3.195704221725464
Epoch 28, Client 11, Round 14, Test accuracy: 0.44957614732534346
Epoch 28, Client 11, Round 14, Test loss: 5927.827121734619
Epoch 28, Client 11, Round 15, Train Loss: 3.2116081714630127
Epoch 28, Client 11, Round 15, Test accuracy: 0.45308389359836304
Epoch 28, Client 11, Round 15, Test loss: 5860.759502410889
Epoch 28, Client 11, Round 16, Train Loss: 3.2279512882232666
Epoch 28, Client 11, Round 16, Test accuracy: 0.45483776673487286
Epoch 28, Client 11, Round 16, Test loss: 5799.259002685547
Epoch 28, Client 11, Round 17, Train Loss: 3.236617088317871
Epoch 28, Client 11, Round 17, Test accuracy: 0.4565916398713826
Epoch 28, Client 11, Round 17, Test loss: 5743.07551574707
Epoch 28, Client 11, Round 18, Train Loss: 3.2420079708099365
Epoch 28, Client 11, Round 18, Test accuracy: 0.45893013738672905
Epoch 28, Client 11, Round 18, Test loss: 5691.799213409424
Epoch 28, Client 11, Round 19, Train Loss: 3.2325034141540527
Epoch 28, Client 11, Round 19, Test accuracy: 0.4641917567962584
Epoch 28, Client 11, Round 19, Test loss: 5636.470348358154
Epoch 29, Client 11, Round 0, Train Loss: 2.194973945617676
Epoch 29, Client 11, Round 0, Test accuracy: 0.1908798596901491
Epoch 29, Client 11, Round 0, Test loss: 6924.717826843262
Epoch 29, Client 11, Round 1, Train Loss: 2.385725736618042
Epoch 29, Client 11, Round 1, Test accuracy: 0.24904998538439052
Epoch 29, Client 11, Round 1, Test loss: 6870.955642700195
