Epoch 27, Client 20, Round 0, Train Loss: 2.244579792022705
Epoch 27, Client 20, Round 0, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 0, Test loss: 6949.568199157715
Epoch 27, Client 20, Round 1, Train Loss: 2.3769521713256836
Epoch 27, Client 20, Round 1, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 1, Test loss: 6883.921474456787
Epoch 27, Client 20, Round 2, Train Loss: 2.4712958335876465
Epoch 27, Client 20, Round 2, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 2, Test loss: 6846.042762756348
Epoch 27, Client 20, Round 3, Train Loss: 2.5400490760803223
Epoch 27, Client 20, Round 3, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 3, Test loss: 6804.169654846191
Epoch 27, Client 20, Round 4, Train Loss: 2.5907440185546875
Epoch 27, Client 20, Round 4, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 4, Test loss: 6778.7548904418945
Epoch 27, Client 20, Round 5, Train Loss: 2.619875431060791
Epoch 27, Client 20, Round 5, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 5, Test loss: 6745.845901489258
Epoch 27, Client 20, Round 6, Train Loss: 2.6380040645599365
Epoch 27, Client 20, Round 6, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 6, Test loss: 6720.947032928467
Epoch 27, Client 20, Round 7, Train Loss: 2.647189140319824
Epoch 27, Client 20, Round 7, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 7, Test loss: 6690.022388458252
Epoch 27, Client 20, Round 8, Train Loss: 2.6526806354522705
Epoch 27, Client 20, Round 8, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 8, Test loss: 6659.194843292236
Epoch 27, Client 20, Round 9, Train Loss: 2.655313491821289
Epoch 27, Client 20, Round 9, Test accuracy: 0.19467991815258695
Epoch 27, Client 20, Round 9, Test loss: 6626.812152862549
Epoch 27, Client 20, Round 10, Train Loss: 2.654179573059082
Epoch 27, Client 20, Round 10, Test accuracy: 0.19467991815258695
